,sentence_good,sentence_bad,one_prefix_prefix,one_prefix_word_good,one_prefix_word_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pairID,target,target_phrase
640,Dennis breaks these planes.,Dennis break these planes.,Dennis,breaks,break,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,640,Dennis,Dennis
641,Kenneth goes to every college campus.,Kenneth go to every college campus.,Kenneth,goes,go,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,641,Kenneth,Kenneth
642,Many waitresses reference some actors.,Many waitresses references some actors.,Many waitresses,reference,references,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,642,waitresses,Many waitresses
643,A lot of waitresses scare Edward.,A lot of waitresses scares Edward.,A lot of waitresses,scare,scares,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,643,lot,A lot of waitresses
644,This icicle distracts Anna.,This icicle distract Anna.,This icicle,distracts,distract,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,644,icicle,This icicle
645,Most newspaper articles scare a lot of universities.,Most newspaper articles scares a lot of universities.,Most newspaper articles,scare,scares,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,645,articles,Most newspaper articles
646,Helen scans some report.,Helen scan some report.,Helen,scans,scan,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,646,Helen,Helen
647,Most students know Sabrina.,Most students knows Sabrina.,Most students,know,knows,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,647,students,Most students
648,Carol hasn't discussed Linda.,Carol haven't discussed Linda.,Carol,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,648,Carol,Carol
649,These teachers break those bicycles.,These teachers breaks those bicycles.,These teachers,break,breaks,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,649,teachers,These teachers
650,The bird impresses Scott.,The bird impress Scott.,The bird,impresses,impress,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,650,bird,The bird
651,Carl has skated around every closet.,Carl have skated around every closet.,Carl,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,651,Carl,Carl
652,Stacy explores the art gallery.,Stacy explore the art gallery.,Stacy,explores,explore,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,652,Stacy,Stacy
653,Debra isn't touring that mall.,Debra weren't touring that mall.,Debra,isn't,weren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,653,Debra,Debra
654,That book has resembled all paintings.,That book have resembled all paintings.,That book,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,654,book,That book
655,Those drawings aren't embarrassing Ella.,Those drawings wasn't embarrassing Ella.,Those drawings,aren't,wasn't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,655,drawings,Those drawings
656,Lissa sells that banana.,Lissa sell that banana.,Lissa,sells,sell,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,656,Lissa,Lissa
657,Marcus is messing up that chair.,Marcus were messing up that chair.,Marcus,is,were,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,657,Marcus,Marcus
658,Theresa tours the restaurant.,Theresa tour the restaurant.,Theresa,tours,tour,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,658,Theresa,Theresa
659,Peter wasn't bringing these computers.,Peter aren't bringing these computers.,Peter,wasn't,aren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,659,Peter,Peter
660,Victoria is wearing all scarves.,Victoria were wearing all scarves.,Victoria,is,were,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,660,Victoria,Victoria
661,Diane cares for Christina.,Diane care for Christina.,Diane,cares,care,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,661,Diane,Diane
662,Craig hasn't escaped from every mountain.,Craig haven't escaped from every mountain.,Craig,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,662,Craig,Craig
663,Monica isn't stunning Bill.,Monica aren't stunning Bill.,Monica,isn't,aren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,663,Monica,Monica
664,Heidi cares for Rose.,Heidi care for Rose.,Heidi,cares,care,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,664,Heidi,Heidi
665,Brad hasn't dropped by every museum.,Brad haven't dropped by every museum.,Brad,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,665,Brad,Brad
666,Some essay hasn't astounded Raymond.,Some essay haven't astounded Raymond.,Some essay,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,666,essay,Some essay
667,Organizations work with Tammy.,Organizations works with Tammy.,Organizations,work,works,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,667,Organizations,Organizations
668,That skirt looks like a drawing.,That skirt look like a drawing.,That skirt,looks,look,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,668,skirt,That skirt
669,Many committees respect Eva.,Many committees respects Eva.,Many committees,respect,respects,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,669,committees,Many committees
670,Danielle is climbing up the mountain.,Danielle were climbing up the mountain.,Danielle,is,were,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,670,Danielle,Danielle
671,Todd cleans many forks.,Todd clean many forks.,Todd,cleans,clean,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,671,Todd,Todd
672,Most adults were hiding every restaurant.,Most adults is hiding every restaurant.,Most adults,were,is,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,672,adults,Most adults
673,Jennifer has a lot of apples.,Jennifer have a lot of apples.,Jennifer,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,673,Jennifer,Jennifer
674,All dancers tour many hospitals.,All dancers tours many hospitals.,All dancers,tour,tours,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,674,dancers,All dancers
675,Donald isn't revealing that steak.,Donald aren't revealing that steak.,Donald,isn't,aren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,675,Donald,Donald
676,Scott isn't buying some pie.,Scott weren't buying some pie.,Scott,isn't,weren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,676,Scott,Scott
677,This waiter looks like that sketch.,This waiter look like that sketch.,This waiter,looks,look,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,677,waiter,This waiter
678,All customers conceal most students.,All customers conceals most students.,All customers,conceal,conceals,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,678,customers,All customers
679,Marcus wasn't attacking Bruce.,Marcus aren't attacking Bruce.,Marcus,wasn't,aren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,679,Marcus,Marcus
680,Actors go to most grocery stores.,Actors goes to most grocery stores.,Actors,go,goes,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,680,Actors,Actors
681,Rodney was boasting about Erin.,Rodney were boasting about Erin.,Rodney,was,were,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,681,Rodney,Rodney
682,Peter talks to Jill.,Peter talk to Jill.,Peter,talks,talk,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,682,Peter,Peter
683,Lawrence heals Karen.,Lawrence heal Karen.,Lawrence,heals,heal,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,683,Lawrence,Lawrence
684,Wayne hasn't worn a dress.,Wayne haven't worn a dress.,Wayne,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,684,Wayne,Wayne
685,Benjamin has worked with Steve.,Benjamin have worked with Steve.,Benjamin,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,685,Benjamin,Benjamin
686,Cheryl is escaping from Pamela.,Cheryl are escaping from Pamela.,Cheryl,is,are,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,686,Cheryl,Cheryl
687,Sherry has biked to art galleries.,Sherry have biked to art galleries.,Sherry,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,687,Sherry,Sherry
688,This driver was thinking about many malls.,This driver were thinking about many malls.,This driver,was,were,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,688,driver,This driver
689,Meredith has hugged Julia.,Meredith have hugged Julia.,Meredith,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,689,Meredith,Meredith
690,Samuel hasn't cared for Monet.,Samuel haven't cared for Monet.,Samuel,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,690,Samuel,Samuel
691,Florence hasn't hurt Carlos.,Florence haven't hurt Carlos.,Florence,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,691,Florence,Florence
692,Some organizations forget Daniel.,Some organizations forgets Daniel.,Some organizations,forget,forgets,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,692,organizations,Some organizations
693,Theresa has dropped by some hospital.,Theresa have dropped by some hospital.,Theresa,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,693,Theresa,Theresa
694,A cup disgusts Lisa.,A cup disgust Lisa.,A cup,disgusts,disgust,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,694,cup,A cup
695,Most children listen to Regina.,Most children listens to Regina.,Most children,listen,listens,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,695,children,Most children
696,Holly has known Rose.,Holly have known Rose.,Holly,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,696,Holly,Holly
697,Kayla has disgusted the waiter.,Kayla have disgusted the waiter.,Kayla,has,have,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,697,Kayla,Kayla
698,Jessica isn't breaking trucks.,Jessica weren't breaking trucks.,Jessica,isn't,weren't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,698,Jessica,Jessica
699,Rachelle listens to Teresa.,Rachelle listen to Teresa.,Rachelle,listens,listen,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,699,Rachelle,Rachelle
700,All teachers care for Teresa.,All teachers cares for Teresa.,All teachers,care,cares,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,700,teachers,All teachers
701,Donald heals Heather.,Donald heal Heather.,Donald,heals,heal,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,701,Donald,Donald
702,Some river resembles all prints.,Some river resemble all prints.,Some river,resembles,resemble,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,702,river,Some river
703,Angela was talking to those adults.,Angela were talking to those adults.,Angela,was,were,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,703,Angela,Angela
704,Some cashiers admire Michael.,Some cashiers admires Michael.,Some cashiers,admire,admires,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,704,cashiers,Some cashiers
705,Jill hasn't ascended many steps.,Jill haven't ascended many steps.,Jill,hasn't,haven't,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_1,True,True,False,False,705,Jill,Jill
