,sentence_good,sentence_bad,one_prefix_prefix,one_prefix_word_good,one_prefix_word_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pairID,target
618,All dishes annoyed these content actresses.,All dishes annoyed these content actress.,All dishes annoyed these content,actresses,actress,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,618,these
619,Ruth hasn't fired those young senators.,Ruth hasn't fired those young senator.,Ruth hasn't fired those young,senators,senator,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,619,those
620,Rachelle has looked like those yellow sketches.,Rachelle has looked like those yellow sketch.,Rachelle has looked like those yellow,sketches,sketch,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,620,those
621,Chad wasn't describing those uncertain patients.,Chad wasn't describing those uncertain patient.,Chad wasn't describing those uncertain,patients,patient,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,621,those
622,All customers question that troubled doctor.,All customers question that troubled doctors.,All customers question that troubled,doctor,doctors,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,622,that
623,Donald isn't arriving at that cheap mall.,Donald isn't arriving at that cheap malls.,Donald isn't arriving at that cheap,mall,malls,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,623,that
624,That cashier did disgust these unconvinced actresses.,That cashier did disgust these unconvinced actress.,That cashier did disgust these unconvinced,actresses,actress,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,624,these
625,Some actress won't praise those lost adults.,Some actress won't praise those lost adult.,Some actress won't praise those lost,adults,adult,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,625,those
626,Carmen forgot this smart cashier.,Carmen forgot this smart cashiers.,Carmen forgot this smart,cashier,cashiers,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,626,this
627,That committee scares those popular museums.,That committee scares those popular museum.,That committee scares those popular,museums,museum,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,627,those
628,The Clintons irritate this unemployed guest.,The Clintons irritate this unemployed guests.,The Clintons irritate this unemployed,guest,guests,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,628,this
629,Vanessa drove to that gray public park.,Vanessa drove to that gray public parks.,Vanessa drove to that gray,public park,public parks,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,629,that
630,Michelle had skated around this messy hospital.,Michelle had skated around this messy hospitals.,Michelle had skated around this messy,hospital,hospitals,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,630,this
631,Those drivers hate those busy children.,Those drivers hate those busy child.,Those drivers hate those busy,children,child,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,631,those
632,Snakes haven't stunned this small actress.,Snakes haven't stunned this small actresses.,Snakes haven't stunned this small,actress,actresses,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,632,this
633,Debra can argue about this unconvinced adult.,Debra can argue about this unconvinced adults.,Debra can argue about this unconvinced,adult,adults,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,633,this
634,Peter cleaned these out in the open shirts.,Peter cleaned these out in the open shirt.,Peter cleaned these out in the open,shirts,shirt,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,634,these
635,Drivers disgust that popular government.,Drivers disgust that popular governments.,Drivers disgust that popular,government,governments,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,635,that
636,A lot of documentaries are disagreeing with these good plays.,A lot of documentaries are disagreeing with these good play.,A lot of documentaries are disagreeing with these good,plays,play,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,636,these
637,Many waitresses have discussed those big grocery stores.,Many waitresses have discussed those big grocery store.,Many waitresses have discussed those big,grocery stores,grocery store,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,637,those
638,Diana wasn't passing those red grocery stores.,Diana wasn't passing those red grocery store.,Diana wasn't passing those red,grocery stores,grocery store,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,638,those
639,Jill should listen to these young patients.,Jill should listen to these young patient.,Jill should listen to these young,patients,patient,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,639,these
640,Julia isn't hiding this dirty grocery store.,Julia isn't hiding this dirty grocery stores.,Julia isn't hiding this dirty,grocery store,grocery stores,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,640,this
641,Chad was thinking about those orange books.,Chad was thinking about those orange book.,Chad was thinking about those orange,books,book,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,641,those
642,Heather criticizes this upset teacher.,Heather criticizes this upset teachers.,Heather criticizes this upset,teacher,teachers,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,642,this
643,Michelle doesn't remember these gray brochures.,Michelle doesn't remember these gray brochure.,Michelle doesn't remember these gray,brochures,brochure,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,643,these
644,Homer hadn't taken this green grocery store.,Homer hadn't taken this green grocery stores.,Homer hadn't taken this green,grocery store,grocery stores,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,644,this
645,Caroline isn't shocking those good legislatures.,Caroline isn't shocking those good legislature.,Caroline isn't shocking those good,legislatures,legislature,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,645,those
646,Paul shouldn't examine this big brochure.,Paul shouldn't examine this big brochures.,Paul shouldn't examine this big,brochure,brochures,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,646,this
647,Many children fix that popular fork.,Many children fix that popular forks.,Many children fix that popular,fork,forks,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,647,that
648,Winston Churchill breaks these whole plates.,Winston Churchill breaks these whole plate.,Winston Churchill breaks these whole,plates,plate,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,648,these
649,Laura wasn't looking like that small photograph.,Laura wasn't looking like that small photographs.,Laura wasn't looking like that small,photograph,photographs,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,649,that
650,A lot of drivers care for this unlucky patient.,A lot of drivers care for this unlucky patients.,A lot of drivers care for this unlucky,patient,patients,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,650,this
651,Winston Churchill had dropped by those good restaurants.,Winston Churchill had dropped by those good restaurant.,Winston Churchill had dropped by those good,restaurants,restaurant,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,651,those
652,The Lutherans notice these smooth books.,The Lutherans notice these smooth book.,The Lutherans notice these smooth,books,book,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,652,these
653,Some rug hadn't disturbed this unsure guest.,Some rug hadn't disturbed this unsure guests.,Some rug hadn't disturbed this unsure,guest,guests,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,653,this
654,Teachers discuss that popular story.,Teachers discuss that popular stories.,Teachers discuss that popular,story,stories,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,654,that
655,These students arrive at this hard high school.,These students arrive at this hard high schools.,These students arrive at this hard,high school,high schools,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,True,True,False,True,655,this
