,sentence_good,sentence_bad,one_prefix_prefix,one_prefix_word_good,one_prefix_word_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pairID,target,target_phrase
619,All fungi haven't impressed many cashiers.,All fungi hasn't impressed many cashiers.,All fungi,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,619,fungi,All fungi
620,That phenomenon was disturbing Frank.,That phenomenon are disturbing Frank.,That phenomenon,was,are,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,620,phenomenon,That phenomenon
621,A stimulus alarms Jennifer.,A stimulus alarm Jennifer.,A stimulus,alarms,alarm,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,621,NA,NA
622,Every diagnosis hasn't astounded Melinda.,Every diagnosis haven't astounded Melinda.,Every diagnosis,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,622,diagnosis,Every diagnosis
623,All children obligate Roger's handymen to hate these boys.,All children obligates Roger's handymen to hate these boys.,All children,obligate,obligates,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,623,children,All children
624,A lot of radii have alarmed Sheila.,A lot of radii has alarmed Sheila.,A lot of radii,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,624,lot,A lot of radii
625,The analysis hasn't encouraged Heather to yawn.,The analysis haven't encouraged Heather to yawn.,The analysis,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,625,analysis,The analysis
626,The diagnoses distract Ronald.,The diagnoses distracts Ronald.,The diagnoses,distract,distracts,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,626,diagnoses,The diagnoses
627,People chuckle.,People chuckles.,People,chuckle,chuckles,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,627,People,People
628,Every cactus has worried these teenagers.,Every cactus have worried these teenagers.,Every cactus,has,have,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,628,cactus,Every cactus
629,Some ellipsis isn't annoying every customer.,Some ellipsis weren't annoying every customer.,Some ellipsis,isn't,weren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,629,ellipsis,Some ellipsis
630,The basis aggravates Sonia.,The basis aggravate Sonia.,The basis,aggravates,aggravate,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,630,basis,The basis
631,Parentheses annoy Emily.,Parentheses annoys Emily.,Parentheses,annoy,annoys,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,631,Parentheses,Parentheses
632,Some thesis isn't bothering to whisper.,Some thesis weren't bothering to whisper.,Some thesis,isn't,weren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,632,thesis,Some thesis
633,All stimuli were impressing Maria.,All stimuli is impressing Maria.,All stimuli,were,is,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,633,stimuli,All stimuli
634,A lot of diagnoses disturb that association.,A lot of diagnoses disturbs that association.,A lot of diagnoses,disturb,disturbs,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,634,lot,A lot of diagnoses
635,The goose comes here.,The goose come here.,The goose,comes,come,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,635,goose,The goose
636,Every hypothesis wasn't confusing a school.,Every hypothesis weren't confusing a school.,Every hypothesis,wasn't,weren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,636,hypothesis,Every hypothesis
637,These geese have distracted Rachelle.,These geese has distracted Rachelle.,These geese,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,637,geese,These geese
638,Some octopus hurts Melinda.,Some octopus hurt Melinda.,Some octopus,hurts,hurt,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,638,octopus,Some octopus
639,Some man is firing Caroline.,Some man are firing Caroline.,Some man,is,are,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,639,man,Some man
640,That octopus has bothered William.,That octopus have bothered William.,That octopus,has,have,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,640,octopus,That octopus
641,This oasis was stunning Emily.,This oasis were stunning Emily.,This oasis,was,were,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,641,oasis,This oasis
642,Syntheses are annoying Heidi.,Syntheses is annoying Heidi.,Syntheses,are,is,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,642,Syntheses,Syntheses
643,Those synopses compel Marie's ex-wife to buy those hats.,Those synopses compels Marie's ex-wife to buy those hats.,Those synopses,compel,compels,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,643,synopses,Those synopses
644,This man escapes from Harvard University.,This man escape from Harvard University.,This man,escapes,escape,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,644,man,This man
645,Every oasis is disappearing.,Every oasis were disappearing.,Every oasis,is,were,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,645,oasis,Every oasis
646,A lot of women learn who has argued.,A lot of women learns who has argued.,A lot of women,learn,learns,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,646,lot,A lot of women
647,Some men irritates the girl.,Some men irritate the girl.,Some men,irritates,irritate,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,647,men,Some men
648,Most phenomena haven't hurt Paul.,Most phenomena hasn't hurt Paul.,Most phenomena,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,648,phenomena,Most phenomena
649,A medium wasn't astounding Theodore.,A medium aren't astounding Theodore.,A medium,wasn't,aren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,649,medium,A medium
650,The parentheses weren't flinging open.,The parentheses wasn't flinging open.,The parentheses,weren't,wasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,650,parentheses,The parentheses
651,Some child hasn't bored April.,Some child haven't bored April.,Some child,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,651,child,Some child
652,Every foot hasn't disgusted Sally.,Every foot haven't disgusted Sally.,Every foot,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,652,foot,Every foot
653,The media confuse some child.,The media confuses some child.,The media,confuse,confuses,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,653,media,The media
654,The person hasn't lied.,The person haven't lied.,The person,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,654,person,The person
655,The stimulus has upset all guests.,The stimulus have upset all guests.,The stimulus,has,have,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,655,stimulus,The stimulus
656,These feet haven't tipped over.,These feet hasn't tipped over.,These feet,haven't,hasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,656,feet,These feet
657,The medium wasn't alarming William.,The medium weren't alarming William.,The medium,wasn't,weren't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,657,medium,The medium
658,Some stimuli aren't vanishing.,Some stimuli wasn't vanishing.,Some stimuli,aren't,wasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,658,stimuli,Some stimuli
659,Those theses predict a university to struggle.,Those theses predicts a university to struggle.,Those theses,predict,predicts,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,659,theses,Those theses
660,The medium is upsetting Claire.,The medium are upsetting Claire.,The medium,is,are,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,660,medium,The medium
661,All people are telephoning.,All people was telephoning.,All people,are,was,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,661,people,All people
662,Every hypothesis has astounded Brett.,Every hypothesis have astounded Brett.,Every hypothesis,has,have,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,662,hypothesis,Every hypothesis
663,The teeth were falling.,The teeth is falling.,The teeth,were,is,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,663,teeth,The teeth
664,Most fungi exist.,Most fungi exists.,Most fungi,exist,exists,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,664,fungi,Most fungi
665,Every louse has left.,Every louse have left.,Every louse,has,have,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,665,louse,Every louse
666,The louse has irritated Mary.,The louse have irritated Mary.,The louse,has,have,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,666,louse,The louse
667,Many synopses lie.,Many synopses lies.,Many synopses,lie,lies,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,667,synopses,Many synopses
668,These mice are worrying all ladies.,These mice is worrying all ladies.,These mice,are,is,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,668,mice,These mice
669,Those cacti weren't falling.,Those cacti wasn't falling.,Those cacti,weren't,wasn't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,669,cacti,Those cacti
670,Most octopi fall asleep.,Most octopi falls asleep.,Most octopi,fall,falls,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,670,octopi,Most octopi
671,Those bases have bothered Rebecca.,Those bases has bothered Rebecca.,Those bases,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,671,bases,Those bases
672,Every diagnosis hasn't bothered Timothy.,Every diagnosis haven't bothered Timothy.,Every diagnosis,hasn't,haven't,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,672,diagnosis,Every diagnosis
673,Some thesis prompts Charles to explore many libraries.,Some thesis prompt Charles to explore many libraries.,Some thesis,prompts,prompt,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,673,thesis,Some thesis
674,A lot of theses have looked to vaporize.,A lot of theses has looked to vaporize.,A lot of theses,have,has,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,674,lot,A lot of theses
675,Every medium disgusts Craig.,Every medium disgust Craig.,Every medium,disgusts,disgust,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,675,medium,Every medium
676,A medium has astounded Emily.,A medium have astounded Emily.,A medium,has,have,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,676,medium,A medium
677,That paralysis hurts Jennifer.,That paralysis hurt Jennifer.,That paralysis,hurts,hurt,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,677,paralysis,That paralysis
