,sentence_good,sentence_bad,one_prefix_prefix,one_prefix_word_good,one_prefix_word_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pairID,target
653,The drawing isn't annoying these waitresses.,The drawing isn't annoying these waitress.,The drawing isn't annoying these,waitresses,waitress,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,653,these
654,That fork aggravates this university.,That fork aggravates this universities.,That fork aggravates this,university,universities,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,654,this
655,Amelia has attacked this patient.,Amelia has attacked this patients.,Amelia has attacked this,patient,patients,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,655,this
656,Margaret praises that student.,Margaret praises that students.,Margaret praises that,student,students,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,656,that
657,Dawn could love these essays.,Dawn could love these essay.,Dawn could love these,essays,essay,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,657,these
658,Natalie is finding these hats.,Natalie is finding these hat.,Natalie is finding these,hats,hat,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,658,these
659,The Impressionists escape from this library.,The Impressionists escape from this libraries.,The Impressionists escape from this,library,libraries,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,659,this
660,This government dislikes these guys.,This government dislikes these guy.,This government dislikes these,guys,guy,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,660,these
661,Phillip wasn't embarrassing this government.,Phillip wasn't embarrassing this governments.,Phillip wasn't embarrassing this,government,governments,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,661,this
662,Kenneth knew these students.,Kenneth knew these student.,Kenneth knew these,students,student,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,662,these
663,A lot of lakes disturb that museum.,A lot of lakes disturb that museums.,A lot of lakes disturb that,museum,museums,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,663,that
664,Irene was going to that public park.,Irene was going to that public parks.,Irene was going to that,public park,public parks,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,664,that
665,Heidi worked with those patients.,Heidi worked with those patient.,Heidi worked with those,patients,patient,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,665,those
666,Renee was breaking that glass.,Renee was breaking that glasses.,Renee was breaking that,glass,glasses,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,666,that
667,Gregory dislikes this adult.,Gregory dislikes this adults.,Gregory dislikes this,adult,adults,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,667,this
668,Paul isn't taking this painting.,Paul isn't taking this paintings.,Paul isn't taking this,painting,paintings,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,668,this
669,Rose is exiting this bank.,Rose is exiting this banks.,Rose is exiting this,bank,banks,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,669,this
670,Lucille wasn't kissing that teenager.,Lucille wasn't kissing that teenagers.,Lucille wasn't kissing that,teenager,teenagers,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,670,that
671,Ann concealed these guests.,Ann concealed these guest.,Ann concealed these,guests,guest,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,671,these
672,Amanda notices these rabbits.,Amanda notices these rabbit.,Amanda notices these,rabbits,rabbit,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,672,these
673,Most pedestrians describe those plays.,Most pedestrians describe those play.,Most pedestrians describe those,plays,play,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,673,those
674,Guy has escaped from those girls.,Guy has escaped from those girl.,Guy has escaped from those,girls,girl,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,674,those
675,Naomi returned to this guy.,Naomi returned to this guys.,Naomi returned to this,guy,guys,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,675,this
676,Elaine is messing up that glass.,Elaine is messing up that glasses.,Elaine is messing up that,glass,glasses,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,676,that
677,Most banks should look like those drawings.,Most banks should look like those drawing.,Most banks should look like those,drawings,drawing,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,677,those
678,Christopher hasn't hidden that chair.,Christopher hasn't hidden that chairs.,Christopher hasn't hidden that,chair,chairs,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,678,that
679,Florence talked to that doctor.,Florence talked to that doctors.,Florence talked to that,doctor,doctors,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,679,that
680,Sara had run around this library.,Sara had run around this libraries.,Sara had run around this,library,libraries,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,680,this
681,Helen was biking to these grocery stores.,Helen was biking to these grocery store.,Helen was biking to these,grocery stores,grocery store,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,681,these
682,Some children see these drawings.,Some children see these drawing.,Some children see these,drawings,drawing,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,682,these
683,A lot of pictures have annoyed this actress.,A lot of pictures have annoyed this actresses.,A lot of pictures have annoyed this,actress,actresses,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,683,this
684,The Clintons hadn't argued about those boys.,The Clintons hadn't argued about those boy.,The Clintons hadn't argued about those,boys,boy,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,684,those
685,Mitchell healed that adult.,Mitchell healed that adults.,Mitchell healed that,adult,adults,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,685,that
686,Omar doesn't forget these students.,Omar doesn't forget these student.,Omar doesn't forget these,students,student,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,686,these
687,Carlos drops by that library.,Carlos drops by that libraries.,Carlos drops by that,library,libraries,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,687,that
688,Some children were healing these students.,Some children were healing these student.,Some children were healing these,students,student,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,688,these
689,A fish isn't irritating this adult.,A fish isn't irritating this adults.,A fish isn't irritating this,adult,adults,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,689,this
690,Galileo had those glasses.,Galileo had those glass.,Galileo had those,glasses,glass,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,690,those
691,Candice would sound like these waiters.,Candice would sound like these waiter.,Candice would sound like these,waiters,waiter,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,691,these
692,Tamara does tour those restaurants.,Tamara does tour those restaurant.,Tamara does tour those,restaurants,restaurant,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,692,those
693,Mitchell will boast about those boys.,Mitchell will boast about those boy.,Mitchell will boast about those,boys,boy,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,693,those
694,Nancy does pass those museums.,Nancy does pass those museum.,Nancy does pass those,museums,museum,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,694,those
695,Brad liked those grocery stores.,Brad liked those grocery store.,Brad liked those,grocery stores,grocery store,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,695,those
696,Carol insults that actor.,Carol insults that actors.,Carol insults that,actor,actors,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,696,that
697,Thomas knows those guests.,Thomas knows those guest.,Thomas knows those,guests,guest,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,697,those
698,Angela watched this pedestrian.,Angela watched this pedestrians.,Angela watched this,pedestrian,pedestrians,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,698,this
699,Sally hasn't known that waitress.,Sally hasn't known that waitresses.,Sally hasn't known that,waitress,waitresses,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,699,that
700,Harvard University didn't hate this adult.,Harvard University didn't hate this adults.,Harvard University didn't hate this,adult,adults,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,700,this
